time,equity
1748980800000,5278.36373613
1748984400000,5277.50735199
1748988000000,5278.35111905
1748991600000,5277.54813219
1748995200000,5277.76870574
1748998800000,5277.98680094
1749002400000,5277.77839385
1749006000000,5277.87437376
1749009600000,5277.63645173
1749013200000,5277.49676266
1749016800000,5277.36721230
1749020400000,5277.39064402
1749024000000,5277.68714534
1749027600000,5278.56943956
1749031200000,5278.26978396
1749034800000,5276.90376001
1749038400000,5276.77758923
1749042000000,5276.13434358
1749045600000,5276.73433068
1749049200000,5277.37825225
1749052800000,5277.72544719
1749056400000,5276.80597766
1749060000000,5276.59216325
1749063600000,5276.51240530
1749067200000,5275.81058036
1749070800000,5276.50316779
1749074400000,5276.19044451
1749078000000,5275.99735817
1749081600000,5276.66696450
1749085200000,5276.20261098
1749088800000,5276.69445170
1749092400000,5276.78502430
1749096000000,5277.10743569
1749099600000,5275.90385661
1749103200000,5275.47172170
1749106800000,5275.61704340
1749110400000,5275.97077218
1749114000000,5276.47748303
1749117600000,5275.93292095
1749121200000,5276.29228236
1749124800000,5278.15780740
